ردیف,نام کالا,برند,قیمت فروش به ریال
5923,میل سوپاپ پراید انژکتور - زیمنس(بهینه),JPA,"26,017,600"
5924,میل سوپاپ پراید انژکتور - ساژم(بهینه),JPA,"26,017,600"
5925,میل سوپاپ پراید کاربراتور(بهینه),JPA,"26,017,600"
5926,میل سوپاپ پژو405 -زیمنس,JPA,"34,003,200"
5927,میل سوپاپ پیکان -انژکتور,JPA,"35,162,400"
5928,میل سوپاپ پیکان -کاربراتور,JPA,"35,162,400"
5929,میل سوپاپ تیبا,JPA,"26,017,600"
5930,میل سوپاپ روآ - گازسوز(OHVG),JPA,"35,162,400"
5931,میل سوپاپ روآ -معمولی,JPA,"35,162,400"
5932,میل کاپوت پژو206,JPA,"1,313,760"
5933,میل کاپوت پژو405,JPA,"1,365,280"
5934,میل کاپوت پیکان,JPA,"3,078,320"
5935,میل کاپوت سمند,JPA,"1,468,320"
5936,میل کششی(تنشن) تیبا و کوئیک و ساینا -چپ,JPA,"14,567,280"
5937,میل کششی(تنشن) تیبا و کوئیک و ساینا -راست,JPA,"14,567,280"
5938,میل لنگ پراید,JPA,"62,905,920"
5939,میل لنگ پژو405,JPA,"85,008,000"
5940,میل لنگ پیکان,JPA,"75,992,000"
5941,میل ماهک206 -بلند,JPA,"2,318,400"
5942,میل ماهک206 -کوتاه,JPA,"1,906,240"
5943,میل ماهک405 -بلند,JPA,"1,622,880"
5944,میل ماهک405 - بلند(جدید),JPA,"2,228,240"
5945,میل ماهک405 -کوتاه,JPA,"1,622,880"
5946,میل ماهکEF7 -بلند,JPA,"1,648,640"
5947,میل موجگیر206,JPA,"5,757,360"
5948,میل موجگیر405,JPA,"4,340,560"
5949,میل موجگیر تارا -چپ,JPA,"5,989,200"
5950,میل موجگیر تارا -راست,JPA,"5,989,200"
5951,میل موجگیر تیبا -چپ,JPA,"5,705,840"
5952,میل موجگیر تیبا -راست,JPA,"5,705,840"
5953,میل موجگیر دنا پالس -چپ,JPA,"5,989,200"
5954,میل موجگیر دنا پالس -راست,JPA,"5,989,200"
5955,میل موجگیر سمند -چپ,JPA,"5,705,840"
5956,میل موجگیر سمند -راست,JPA,"5,705,840"
5957,میل موجگیر شاهین,JPA,"5,989,200"
5958,میله آنتن سقفی پژو و پراید وL90 (47 سانتی),JPA,"759,920"
5959,میله تعویض دنده( میلهT) با گردگیر گیربکس پراید,JPA,"3,104,080"
5960,نشیمنگاه بلبرینگ(بوش) ته دینام پژو405,JPA,"244,720"
5961,نوار دور درب پیکان -عقب,JPA,"14,824,880"
5962,واتر پمپ206 تیپ2و3,JPA,"25,682,720"
5963,واتر پمپ206 تیپ5,JPA,"26,571,440"
5964,واتر پمپ پراید,JPA,"25,618,320"
5965,واتر پمپ پژو405,JPA,"27,460,160"
5966,واتر پمپ پیکان,JPA,"26,043,360"
5967,واتر پمپ زانتیا2000,JPA,"31,002,160"
5968,واتر پمپ سمندEF7,JPA,"26,919,200"
5969,واتر پمپ سمندEF7 توربو شارژ,JPA,"27,460,160"
5970,واتر پمپ شاهین,JPA,"26,571,440"
5971,واتر پمپ نیسان,JPA,"26,571,440"
5972,واسطه النگویی لوله هواکشX5 پژو405,JPA,"267,904"
5973,واسطه الستیکی لوله هواکش پژو206 تیپ2,JPA,"459,816"
5974,واشر اویل ماژول(فیلتر روغن) سمندEF7,JPA,"2,614,640"
5975,واشر بغل اگزوز(منیفولد دود) تیبا,JPA,"650,440"
5976,واشر بغل اگزوز پیکان(منیفولد دود) آجدار,JPA,"1,339,520"
5977,واشر ترموستات پراید -نسوز,JPA,"77,280"
5978,واشر درب سوپاپ206 - تیپ2,JPA,"3,194,240"
5979,واشر درب سوپاپ206 - تیپ5,JPA,"4,469,360"
5980,واشر درب سوپاپ405,JPA,"1,777,440"
5981,واشر درب سوپاپ پراید(سیلیکونی),JPA,"2,485,840"
5982,واشر درب سوپاپ پژو405 موتور2000,JPA,"2,666,160"
5983,واشر درب سوپاپ پیکان -تکه دار,JPA,"5,280,800"
5984,واشر درب سوپاپ پیکان -یک تکه,JPA,"5,757,360"
5985,واشر درب سوپاپ تیبا -کوئیک و شاهین,JPA,"1,777,440"
5986,واشر درب سوپاپ سمندEF7,JPA,"4,907,280"
5987,واشر درپوش دنده پنج گیربکس پژو206 تیپ5,JPA,"1,275,120"
5988,واشر دریچه گاز پراید,JPA,"526,792"
5989,واشر دریچه هوای ورودی سمندEF7,JPA,"1,803,200"
5990,واشر سرسیلندر پراید - یورو4,JPA,"4,611,040"
5991,واشر سرسیلندر پراید(1.5),JPA,"6,633,200"
5992,واشر سرسیلندر پراید(2),JPA,"7,058,240"
5993,,,0
5994,واشر سرسیلندر پیکان(1.5 میل),JPA,"7,496,160"
5995,واشر سرسیلندر پیکان(2 میل),JPA,"7,843,920"
5996,واشر سرسیلندر تیبا,JPA,"3,838,240"
5997,واشر کارتر سمندEF7 (بین قاب نردبانی و بلوک سیلندر),JPA,"10,613,120"
5998,واشر کامل سمندEF7,JPA,"115,533,600"
5999,واشر گلویی2 پیچ پراید,JPA,"403,144"
6000,واشر گلویی اگزوز پراید,JPA,"1,062,600"
6001,واشر گلویی اگزوز پژو206 و رانا,JPA,"975,016"
6002,واشر گلویی اگزوز پژو405,JPA,"1,506,960"
6003,واشر گلویی اگزوز پیکان -دوبل,JPA,"744,464"
6004,واشر محفظه ترموستات سمندEF7,JPA,"624,680"
6005,واشر منیفولد پژو206 -TU3 - هوا( دست4 عددی),JPA,"566,720"
6006,واشر منیفولد پژو206 و راناTU5 - هوا( دست4 عددی),JPA,"566,720"
6007,واشر منیفولد دود سمندEF7-استیل,JPA,"1,094,800"
6008,واشر منیفولد دود سمندEF7 اصلی,JPA,"6,298,320"
6009,واشر منیفولد هوا سمندEF7 -استیل,JPA,"540,960"
6010,واشر منیفولد هوا سمندEF7 -اصلی,JPA,"4,018,560"
6011,واشر واتر پمپ پراید,JPA,"328,440"
6012,واشر واتر پمپ پژو405,JPA,"257,600"
6013,واشر واتر پمپ پژو405 -فلزی,JPA,"270,480"
6014,واشر واتر پمپ پیکان,JPA,"231,840"
6015,وایر تکی کویل به دلکو پراید کاربراتور,JPA,"1,906,240"
6016,وایر شمع405 -2000CC (سیلیکونی) -بنزین سوز و گاز سوز,JPA,"9,917,600"
6017,وایر شمع405 (سیلیکونی) -بنزین سوز و گاز سوز,JPA,"7,715,120"
6018,وایر شمعL90 -برو - کوتاه(سیلیکونی),JPA,"2,485,840"
6019,وایر شمعL90 -ولئو - بلند(سیلیکونی),JPA,"2,485,840"
6020,وایر شمعL90 و مگان - الدور(سیلیکونی),JPA,"2,485,840"
6021,وایر شمع پراید انژکتور زیمنس -(سیلیکونی) -بنزین سوز و گاز سوز,JPA,"7,444,640"
6022,وایر شمع پراید انژکتور ساژم -(سیلیکونی) -بنزین سوز و گاز سوز,JPA,"7,444,640"
6023,وایر شمع پراید ساژم - تقویتی(نارنجی),JPA,"9,763,040"
6024,وایر شمع پراید کاربراتور -(سیلیکونی) -بنزین سوز و گاز سوز,JPA,"7,792,400"
6025,وایر شمع پراید یورو4 -زیمنس,JPA,"7,534,800"
6026,وایر شمع پژو206 - تیپ2 و3 -(سیلیکونی),JPA,"2,614,640"
6027,وایر شمع پژو206 - تیپ5 و6 -(سیلیکونی),JPA,"2,614,640"
6028,وایر شمع پیکان کاربراتوری(سیلیکونی) بنزین سوز و گاز سوز,JPA,"5,757,360"
6029,وایر شمع پیکان و روآ -انژکتور -(سیلیکونی) -بنزین سوز و گاز سوز,JPA,"6,118,000"
6030,وایر شمع تیبا -(سیلیکونی) -بنزین سوز و گاز سوز,JPA,"7,728,000"
6031,وایر شمع رانا- (سیلیكونی- فنر كوتاه),JPA,"3,464,720"
6032,وایر شمع ريو- (سيليكوني),JPA,"11,051,040"
6033,وایر شمع زانتيا- (سيليكوني),JPA,"3,065,440"
6034,وایر شمع سمند E-F7- (سيليكوني),JPA,"3,464,720"
6035,وایر شمع شاهين جديد,JPA,"7,354,480"
6036,وایر شمع نيسان- انژكتور- (سيليكوني),JPA,"6,543,040"
6037,هد پمپ بنزين 206- (كامل),JPA,"14,799,120"
6038,هد پمپ بنزين 405 صفر درجه (با شيلنگ و اورينگ),JPA,"12,661,040"
6039,هد پمپ بنزين 405 هفت درجه (با شيلنگ و اورينگ),JPA,"12,661,040"
6040,هزار خار فرمان پيكان- بلند,JPA,"3,851,120"
6041,هزار خار فرمان پيكان- كوتاه,JPA,"3,477,600"
6042,هواكش كامل پژو 206 تيپ 5,JPA,"13,111,840"
6043,هواكش كامل تيبا (بدون فيلتر),JPA,"10,986,640"
6044,هوزينگ ترموستات آلومينيي 206 تيپ 2,JPA,"12,712,560"
6045,هوزينگ ترموستات آلومينيي 206 تيپ 5 و رانا,JPA,"10,510,080"
6046,هوزينگ ترموستات آلومينيي پژو 405 زيمنس,JPA,"20,453,440"
6047,هوزينگ ترموستات آلومينيي پژو 405 ساژم,JPA,"20,453,440"
6048,يونيت برقي دسته راهنمای پراید,JPA,"12,248,880"
6049,يونيت فن زرد 405,JPA,"4,675,440"
6050,يونيت فن طوسی 405,JPA,"4,675,440"
6051,يونيت فن مشکی 405,JPA,"4,675,440"
6052,يونيت قفل مرکزی 405,JPA,"5,036,080"
6053,يونيت قفل مرکزی پراید X100,JPA,"4,765,600"
1,لنت جلو پراید - رنوPK,مدرن تندیس,"7,797,000"
2,لنت عقب پراید,مدرن تندیس,"9,637,000"
3,لنت جلو اطلس-تیبا-ریو-ساینا-سهند-کوئیک,مدرن تندیس,"13,604,500"
4,لنت عقب اطلس-تیبا-ریو-ساینا-سهند-کوئیک,مدرن تندیس,"15,927,500"
5,لنت جلو اچ سی کراس-رانا,مدرن تندیس,"13,731,000"
6,لنت عقب اچ سی کراس- پژو206 تیپ5 و6- پژو207-رانا پالس,مدرن تندیس,"10,672,000"
7,لنت جلو آردی-پیکان,مدرن تندیس,"7,797,000"
8,لنت جلو آریسان- پژو405,مدرن تندیس,"11,661,000"
9,لنت عقب آریسان-پیکان,مدرن تندیس,"17,687,000"
10,لنت جلو206 تیپ2و3,مدرن تندیس,"13,731,000"
11,لنت عقب206 تیپ2و3 -L90 مدلE1,مدرن تندیس,"15,709,000"
12,لنت عقب پژو405-پژو پارس-سمند معمولی,مدرن تندیس,"21,459,000"
13,لنت جلو پژو پارسELX مدل91 به بعد-دناو دنا پالس- سمندEF7-سورن,مدرن تندیس,"14,593,500"
14,لنت عقب پارسTU5 مدل91 به بعد-دنا و دنا پالس,مدرن تندیس,"11,017,000"
15,لنت جلو تارا,مدرن تندیس,"14,248,500"
16,لنت عقب سمند ملیEF7- سورن مدل91 به بعد,مدرن تندیس,"21,217,500"
17,لنت جلو سوزوکی ویتارا,مدرن تندیس,"21,390,000"
18,لنت جلو هایماS5-تالیسمان-کولئوس-لنت جلو ایکس تریل- لنت جلو قشقایی مدل2009-2013-لنت جلو کیزاشی,مدرن تندیس,"29,578,000"
19,لنت جلو هایماS7,مدرن تندیس,"24,840,000"
20,لنت جلوL90- وL90 مدلE1- ساندرو لنت جلو سیناد استیشن مدل2000-2007,مدرن تندیس,"13,041,000"
21,لنت عقبL90,مدرن تندیس,"17,951,500"
22,لنت جلو برلیانسH320-H330- لنت جلو ولکسC30- لنت جلو بسترنB30,مدرن تندیس,"17,112,000"
23,لنت جلو پاترول,مدرن تندیس,"15,191,500"
24,لنت جلو پیکاپ مدل2001-2013-رونیز-ریچ-سرانزا,مدرن تندیس,"19,262,500"
25,لنت جلو زانتیا,مدرن تندیس,"15,191,500"
26,لنت عقب زانتیا,مدرن تندیس,"9,108,000"
27,لنت جلو مگان-داستر,مدرن تندیس,"25,553,000"
28,لنت جلو داستر نوع2 مدل2012-2018-فلوئنس- کیچر مدل2015-2018,مدرن تندیس,"27,680,500"
29,لنت عقب رانا- لنت جلو اکسنت جدید- لنت عقب النترا مدل2014 به باال- لنت عقب سوناتا مدل2006-2010-لنت عقب ولستر- لنت عقب چانگانCS35- لنت عقب اپتیما مدل2006-2010- لنت عقب اپتیما مدل2009- لنت عقب اپیروس مدل2006-2010,مدرن تندیس,"11,017,000"
30,لنت جلو آریزو5-6 و6پرو- ام وی ام315- ام وی ام ایکس22 پرو- ام وی ام ایکس33-55- فونیکسFXپریمیوم-ریسپکت پرایم-دیگنیتی پرایم- لنت جلو لیفانX60- لنت جلو جیلی530,مدرن تندیس,"15,191,500"
31,لنت جلو آریزو5-6 و6پرو- ام وی ام315- لنت عقب ام وی ام530- لنت عقب ام وی ام ایکس33 پرو و55 و نیو-لنت عقب دیگنیتی- لنت عقب لیفانX60-تیگو5-تیگو7-تیگو7پرو,مدرن تندیس,"13,041,000"
32,"لنت عقب آریزو6- فونیکسFX250-لنت جلو دیگنیتی- جلو آزرا مدل2006-2011- لنت جلو آوانته مدل2005-2012- لنت جلو آی30 مدل2007 به باال- توسان مدل2006-2010 و2016-2018- لنت جلو سوناتا مدل2006-2010-کوپهFX- لنت جلو اپتیما مدل2006-2010- لنت جلو اپیروس مدل2006-2010- لنت جلو اسپورتیج مدل2004-2009- لنت جلو سراتو مدل2010-2013- لنت جلو سول مدل2010-2011 لنت جلو تیگو8پرو- ایدو مدل2015-2016 , چانگانCS35",مدرن تندیس,"25,553,000"
33,لنت عقب آریوS300-شاهین- ام وی ام ایکس22- لنت عقب جکS3- لنت عقب کروال مدل2008-2013- لنت عقب کروال مدل2012-2014- لنت عقب یاریس- لنت عقب لیفانX50 مدل2016-2017- لنت عقب ولکسC30- هاوالM4- هاوالH1- لنت عقبGC6 مدل2017-2019- لنت عقب آریوZ300,مدرن تندیس,"13,041,000"
34,لنت جلو آریوS300-شاهین- لنت جلو بسترنB50- آریوZ300,مدرن تندیس,"16,525,500"
35,لنت جلو سراتو- آی30-30I-لنت جلو سراتو کوپه,مدرن تندیس,"19,630,500"
36,لنت جلو سیتروئنC3- پژو206 تیپ5و6- پژو207-رانا پالس- لنت جلو پژو308,مدرن تندیس,"14,248,500"
37,لنت عقب سیتروئنC3- پژو پارسELX- تارا- برلیانسH320-H330-مگان- لنت عقب بسترنB30- لنت عقب پژو2008- لنت عقبMG350-360,مدرن تندیس,"11,385,000"
38,لنت جلو ام وی ام110- لنت جلوCLO تقویتی و ماتیز,مدرن تندیس,"13,777,000"
39,لنت جلو ام وی ام530-550,مدرن تندیس,"19,481,000"
40,لنت عقب ام وی ام ایکس33- لنت عقب کروال مدل2005-2007,مدرن تندیس,"15,410,000"
41,لنت جلو نیسان,مدرن تندیس,"14,248,500"
42,لنت جلو مزدا2000-1600,مدرن تندیس,"13,213,500"
43,لنت جلو آی20 مدل2010-2016- لنت عقب آی30 مدل2007 به باال- لنت عقب آی ایکس35 مدل2011-2015-لنت عقب توسان- لنت عقب سوناتا LF مدل2015-2018- سوناتاYF2011-2015- لنت عقب اسپورتیج مدل2010-2016- لنت عقب پیکانتو مدل2011-2017- لنت عقب سراتو مدل2010-2013- لنت عقب کادنزا2008-2016- لنت عقب جکS5- لنت عقب ایدو مدل2015-2016,مدرن تندیس,"16,318,500"
44,لنت جلو آی40 مدل2011 به باال- آی ایکس35 مدل2011-2015- سوناتا LF مدل2015-2018- لنت جلو اپتیما مدل2009- لنت جلو اسپورتیج مدل2010-2016- لنت جلو کادنزا2008-2016- لنت جلو کارنز مدل2008-2016- لنت جلو جکS5,مدرن تندیس,"23,437,000"
45,لنت جلو جنسیس مدل2008-2014- سانتافه مدل2010-2018- لنت جلو سورنتو مدل2010-2014- لنت جلو موهاوی مدل2008-2013- لنت جلو کوراندو مدل2015 به باال- لنت جلو رکستونG4,مدرن تندیس,"22,839,000"
46,لنت جلو جکJ5,مدرن تندیس,"20,619,500"
47,لنت جلو لکسوسLNG 250ES-350ES- لنت جلو آریون مدل2009-2013- لنت جلو کمری مدل2006-2011,مدرن تندیس,"17,687,000"
48,لنت جلو نیسان تیانا -نیسان جوک -ماکسیما-لنت جلو موسو,مدرن تندیس,"21,114,000"
49,لنت جلو اسپیرو-ریسر-CLO,مدرن تندیس,"13,558,500"
50,لنت جلوX7امگرند- لنت جلو کمری مدل2012-2015- لنت جلوBYD S6,مدرن تندیس,"22,988,500"
51,لنت جلو ون دلیکا,مدرن تندیس,"13,926,500"
52,اتصالات کالیپر چرخ جلو 405,ترمزسازان,"3,565,000"
53,بوستر 10 اینچ تکي سمند و دنا,ترمزسازان,"58,650,000"
54,بوستر 10 اینچ سمند و دنا (کامل) ABS,ترمزسازان,"99,475,000"
55,بوستر 8 اینچ تکي پیکان باردو ABS,ترمزسازان,"46,690,000"
56,بوستر 8/9 نیسان ABS کامل,ترمزسازان,"148,120,000"
57,بوستر 9 اینچ پژو 206 (کامل) ABS,ترمزسازان,"96,600,000"
58,بوستر 9 اینچ پژو 405 CBS نانو (کامل),ترمزسازان,"89,700,000"
59,بوستر 9 اینچ مزدا کامل CBS,ترمزسازان,"91,425,000"
60,بوستر 9 اینچ پژو 206 (کامل) CBS,ترمزسازان,"96,600,000"
61,بوستر 9 اینچ پژو 405 (کامل),ترمزسازان,"91,425,000"
62,بوستر 9 اینچ پژو 405 (کامل),ترمزسازان,"89,700,000"
63,بوستر 9 اینچ تکي پژو,ترمزسازان,"52,670,000"
64,بوستر 9 اینچ تکي پژو TU3 206,ترمزسازان,"54,050,000"
65,بوستر 9 اینچ تکي مزدا ABS,ترمزسازان,"54,050,000"
66,بوستر 9 اینچ مزدا (کامل) ABS,ترمزسازان,"91,425,000"
67,بوستر پراید ABS (کامل),ترمزسازان,"90,275,000"
68,بوستر پراید CBS (آلومینیومی (کامل),ترمزسازان,"79,580,000"
69,بوستر پراید تیبا (کامل),ترمزسازان,"90,275,000"
70,بوستر پیکان باردو ABS (کامل),ترمزسازان,"85,100,000"
71,بوستر پیکان طالیي (کامل),ترمزسازان,"73,600,000"
72,بوستر تکي پراید ABS,ترمزسازان,"48,070,000"
73,بوستر تکي پراید CBS,ترمزسازان,"45,310,000"
74,بوستر تکي پراید تیبا,ترمزسازان,"48,070,000"
75,بوستر تکي پیکان طالیي,ترمزسازان,"46,690,000"
76,بوستر تکي دوبل نیسان,ترمزسازان,"80,270,000"
77,بوستر تکي نیسان,ترمزسازان,"48,070,000"
78,بوستر دوبل نیسان (کامل),ترمزسازان,"124,200,000"
79,بوستر ساینا و کوئیک (کامل),ترمزسازان,"90,275,000"
80,بوستر ساینا و کوئیک تکي,ترمزسازان,"48,070,000"
81,بوستر نیسان (کامل),ترمزسازان,"93,150,000"
82,پمپ ترمز پراید آلومینیومی CBS بامخزن,ترمزسازان,"36,225,000"
83,پمپ ترمز پراید چدني ABS,ترمزسازان,"37,720,000"
84,پمپ ترمز پراید چدني CBS بامخزن,ترمزسازان,"32,545,000"
85,پمپ ترمز پرایدآلومینیومی ABS بامخزن,ترمزسازان,"42,320,000"
86,پمپ ترمز پژو TU3 206 دو کانال,ترمزسازان,"39,100,000"
87,پمپ ترمز پژو CBS TU3 206 چهار کانال,ترمزسازان,"39,100,000"
88,پمپ ترمز پژو ABS 405,ترمزسازان,"35,650,000"
89,پمپ ترمز پژو CBS 405,ترمزسازان,"33,867,500"
90,پمپ ترمز پژو CBS پالست,ترمزسازان,"33,867,500"
91,پمپ ترمز پژو ایداج 22,ترمزسازان,"41,400,000"
92,پمپ ترمز پیکان ABS,ترمزسازان,"34,270,000"
93,پمپ ترمز پیكان ارتشي,ترمزسازان,"34,270,000"
94,پمپ ترمز پیكان طالیيCBS,ترمزسازان,"27,830,000"
95,پمپ ترمز پیكان طالیيCBS با مخزن,ترمزسازان,"32,775,000"
96,پمپ ترمز تیبا آلومینیومي بامخزنABS,ترمزسازان,"42,320,000"
97,پمپ ترمز سمند10 اینچABS,ترمزسازان,"37,490,000"
98,پمپ ترمز مزدا(سه سوراخ),ترمزسازان,"34,270,000"
99,پمپ ترمز مزداABS,ترمزسازان,"34,270,000"
100,پمپ ترمز نیسانABS,ترمزسازان,"38,180,000"
101,پمپ ترمز نیسانCBS بامخزن,ترمزسازان,"45,425,000"
102,پمپ كالچ باال چدني پیكان,ترمزسازان,"21,850,000"
103,پمپ كالچ باال مزدا با مخزن,ترمزسازان,"27,025,000"
104,پمپ كالچ باال نیسان بنزیني با مخزن,ترمزسازان,"26,450,000"
105,پمپ كالچ باال نیسان دیزلي با مخزن,ترمزسازان,"27,600,000"
106,پمپ كالچ كمكي(پایین) مزدا آلومینیومي,ترمزسازان,"13,110,000"
107,پمپ كالچ كمكي(پایین) نیسان آلومینیومي,ترمزسازان,"12,420,000"
108,پمپ كالچ كمكي(پایین) نیسان چدني,ترمزسازان,"12,420,000"
109,پمپ كالچ كمكي پایین مزدا چدني,ترمزسازان,"12,420,000"
110,پیستون پمپ كالچ باال پیكان(كامل),ترمزسازان,"15,295,000"
111,پیستون چرخ جلو پراید,ترمزسازان,"5,520,000"
112,پیستون چرخ جلو پژو,ترمزسازان,"6,072,000"
113,پیستون چرخ جلو تیبا,ترمزسازان,"6,072,000"
114,درب مخزن پیكانCBS,ترمزسازان,"8,280,000"
115,درب مخزن روغن ترمز پرایدABS,ترمزسازان,"782,000"
116,درب مخزن روغن ترمز پرایدCBS,ترمزسازان,"1,035,000"
117,درب مخزن روغن ترمز پیكان باردو,ترمزسازان,"2,392,000"
118,دیسک ترمز جلو206 تیپ5-راناTU5,ترمزسازان,"22,540,000"
119,دیسک ترمز جلو پراید,ترمزسازان,"13,800,000"
120,دیسک ترمز جلو سمند/زانتیا/EF7/سورن,ترمزسازان,"23,954,500"
121,دیسک ترمز سالید جلو206 تیپ2,ترمزسازان,"10,292,500"
122,دیسک ترمز سالید جلو پژو,ترمزسازان,"22,540,000"
123,دیسک ترمز سالید جلو تیبا,ترمزسازان,"20,608,000"
124,دیسک ترمز هوا خنک جلو206 تیپ5,ترمزسازان,"25,438,000"
125,دیسک ترمز هوا خنک جلو پژو,ترمزسازان,"24,150,000"
126,دیسک ترمز هوا خنک جلو تیبا,ترمزسازان,"22,827,500"
127,رگالژ چرخ عقب پژو206 تیپ2 (چپ),ترمزسازان,"2,932,500"
128,رگالژ چرخ عقب پژو206 تیپ2 (راست),ترمزسازان,"2,932,500"
129,رگالژ چرخ عقب پژو405 (چپ),ترمزسازان,"2,852,000"
130,رگالژ چرخ عقب پژو405 (راست),ترمزسازان,"2,852,000"
131,رگالژ چرخ عقب پژو جدید(چپ),ترمزسازان,"2,932,500"
132,رگالژ چرخ عقب پژو جدید(راست),ترمزسازان,"2,932,500"
133,رگالژ چرخ عقب سمندEF7 (چپ),ترمزسازان,"2,932,500"
134,رگالژ چرخ عقب سمندEF7 (راست),ترمزسازان,"2,932,500"
135,رگالژ چرخ عقب سمند ایداج(چپ),ترمزسازان,"2,932,500"
136,رگالژ چرخ عقب سمند ایداج(راست),ترمزسازان,"2,932,500"
137,سر پلوس20 خار تیباABS,ترمزسازان,"21,850,000"
138,سر پلوس22 وسط پژو405 ABS,ترمزسازان,"28,175,000"
139,سوپاپ خال بوستر پراید و نیسان(نمكدوني بوستر),ترمزسازان,"1,932,000"
140,سوپاپ خال بوستر پیكان طالیي(نمكدوني بوستر),ترمزسازان,"2,300,000"
141,سوپاپ خال بوستر كوئیك(نمكدوني بوستر),ترمزسازان,"2,300,000"
142,سه راهی ترمز پژو,ترمزسازان,"4,715,000"
143,سه راهی ترمز نیسان,ترمزسازان,"4,715,000"
144,سیلندر چرخ عقب پژو206 تیپ3,ترمزسازان,"10,292,500"
145,سیلندر چرخ عقب آریسان,ترمزسازان,"8,970,000"
146,سیلندر چرخ عقب پرایدABS,ترمزسازان,"4,887,500"
147,سیلندر چرخ عقب پرایدCBS,ترمزسازان,"4,887,500"
148,سیلندر چرخ عقب پژو405 ABS (راست),ترمزسازان,"7,222,000"
149,سیلندر چرخ عقب پژو405 CBS (چپ),ترمزسازان,"7,222,000"
150,سیلندر چرخ عقب پژو405 CBS (راست),ترمزسازان,"7,222,000"
151,سیلندر چرخ عقب پژوABS 405 (چپ),ترمزسازان,"7,222,000"
152,سیلندر چرخ عقب پیكان آردي,ترمزسازان,"7,992,500"
153,سیلندر چرخ عقب پیكان خاري,ترمزسازان,"7,992,500"
154,سیلندر چرخ عقب تیبا,ترمزسازان,"6,670,000"
155,سیم سنسور روغن ترمز پرایدABS,ترمزسازان,"2,300,000"
156,سیم سنسور روغن ترمز پرایدCBS,ترمزسازان,"2,300,000"
157,سیم سنسور روغن ترمز تیبا,ترمزسازان,"2,300,000"
158,شیر تقسیم تیبا,ترمزسازان,"14,260,000"
159,شیلنگ ترمز چرخ عقب کوتاه تیبا(چپ),ترمزسازان,"5,635,000"
160,شیلنگ کالچ نیسان جدید,ترمزسازان,"5,577,500"
161,شیلنگ کالچ نیسان قدیم,ترمزسازان,"5,577,500"
162,شیرتقسیم ترمز پراید آلومینیومي,ترمزسازان,"14,260,000"
163,شیلنگ ترمز چرخ عقب206,ترمزسازان,"5,060,000"
164,شیلنگ ترمز چرخ جلو206,ترمزسازان,"6,497,500"
165,شیلنگ ترمز چرخ جلو405,ترمزسازان,"7,222,000"
166,شیلنگ ترمز چرخ جلو پراید,ترمزسازان,"7,222,000"
167,شیلنگ ترمز چرخ جلو پیكان,ترمزسازان,"5,750,000"
168,شیلنگ ترمز چرخ جلو تیبا,ترمزسازان,"8,050,000"
169,شیلنگ ترمز چرخ جلو نیسان جدید,ترمزسازان,"7,015,000"
170,شیلنگ ترمز چرخ جلو نیسان قدیم,ترمزسازان,"6,325,000"
171,شیلنگ ترمز چرخ عقب405,ترمزسازان,"5,577,500"
172,شیلنگ ترمز چرخ عقب بلند تیبا(راست),ترمزسازان,"5,635,000"
173,شیلنگ ترمز چرخ عقب پراید بلند(راست),ترمزسازان,"5,577,500"
174,شیلنگ ترمز چرخ عقب پراید كوتاه(چپ),ترمزسازان,"5,577,500"
175,شیلنگ كالچ جدید پیكان,ترمزسازان,"4,945,000"
176,قفل صندوق عقب پراید صندوق دار,ترمزسازان,"2,300,000"
177,کاسه ترمز چرخ جلو نیسان,ترمزسازان,"27,692,000"
178,کاسه ترمز چرخ عقب پرایدABS,ترمزسازان,"14,777,500"
179,کاسه ترمز چرخ عقب پراید جدید,ترمزسازان,"14,168,000"
180,کاسه ترمز چرخ عقب پراید قدیم,ترمزسازان,"14,168,000"
181,کاسه ترمز چرخ عقب پژو,ترمزسازان,"21,850,000"
182,کاسه ترمز چرخ عقب پیکان1600,ترمزسازان,"20,930,000"
183,کاسه ترمز چرخ عقب تیبا-ریو,ترمزسازان,"20,240,000"
184,کاسه ترمز چرخ عقب نیسان,ترمزسازان,"31,970,000"
185,کیت دو پیستونه سیلندر چرخ عقبL90,ترمزسازان,"3,680,000"
186,کیت دو پیستونه سیلندر چرخ عقب آریسان,ترمزسازان,"2,967,000"
187,کیت دو پیستونه سیلندر چرخ عقب پراید,ترمزسازان,"2,070,000"
188,کیت دو پیستونه سیلندر چرخ عقب پژو,ترمزسازان,"2,392,000"
189,کیت دو پیستونه سیلندر چرخ عقب پیکان آردی,ترمزسازان,"2,760,000"
190,کیت دو پیستونه سیلندر چرخ عقب پیکان خاری,ترمزسازان,"2,507,000"
191,کیت دو پیستونه سیلندر چرخ عقب تیبا,ترمزسازان,"2,507,000"
192,کیت دو پیستونه سیلندر چرخ عقب ساندرو,ترمزسازان,"4,232,000"
193,کیت دو پیستونه سیلندر چرخ عقب سمند ایداج,ترمزسازان,"2,967,000"
194,کیت دو پیستونه سیلندر چرخ عقب سمند آذین,ترمزسازان,"2,622,000"
195,کیت دو پیستونه سیلندر چرخ عقب نیسان,ترمزسازان,"5,520,000"
196,كالیپر جلو تیبا بهینه(راست),ترمزسازان,"52,670,000"
197,كالیپر چرخ جلو پراید(چپ),ترمزسازان,"35,650,000"
198,كالیپر چرخ جلو پراید(راست),ترمزسازان,"35,650,000"
